      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.00137         -0.005598         0.005293          -0.091463         0.426829         -0.884146
    -0.004764         0.000014         -0.00182          -0.091463         0.426829         -0.670732
    -0.003616         0.000011         -0.003019          -0.365854         0.091463         -0.70122
    0.0016         0.002157         0.003054          0.609756         -0.152439         -0.548781
    0.008311         0.000945         0.008693          0.609756         -0.121951         -0.670732
    0.008993         0.000365         0.01047          0         0.182927         -0.945122
    -0.005306         0.00498         0.005251          -0.426829         0.670732         -0.97561
    -0.008932         0.004374         0.005763          -1.128049         0.97561         -1.859756
    -0.004216         -0.009782         0.00754          -1.402439         1.189024         -2.621951
    0.003854         -0.014466         0.025954          -0.304878         1.52439         -2.77439
    0.012458         -0.018409         0.031701          -0.97561         2.164634         -3.445122
    0.008404         -0.05418         0.036298          -4.390244         3.140244         -2.926829
    0.006918         -0.144516         0.044078          -7.5         5.487805         -1.371951
    0.016668         -0.12948         0.051864          -14.268293         8.292683         4.664634
    -0.005221         -0.134834         -0.045228          -25.884148         14.542684         14.695123
    -0.070387         -0.051813         -0.087354          -14.054878         22.530489         25.335367
    -0.120568         -0.059223         -0.035899          -2.347561         30.365854         43.658539
    -0.163056         -0.142887         -0.07325          -6.25         35         60.914635
    -0.107788         0.037644         -0.056061          11.463415         34.603661         57.865856
    -0.083692         0.135388         -0.101685          8.231708         26.189026         57.042683
    -0.084727         0.182334         -0.164356          -13.963415         12.469513         58.353661
    -0.119149         0.226727         -0.225625          -32.378048         0.121951         54.664635
    -0.07403         0.218296         -0.243586          -43.140244         -15.213415         46.036587
    0.000151         0.223269         -0.162838          -46.951221         -32.347561         37.225609
    0.047387         0.158498         -0.094528          -49.817074         -47.621952         27.256098
    0.096894         0.054924         -0.008825          -34.664635         -58.841465         16.646341
    0.152515         0.045501         0.14001          -5.54878         -63.597561         5.243903
    0.159512         0.046557         0.217086          4.695122         -63.5061         -3.963415
    0.142258         -0.006699         0.235974          -1.310976         -61.798782         -9.664635
    0.117322         -0.048719         0.194248          -6.52439         -57.652439         -15.640244
    0.126084         -0.085069         0.151101          -8.689025         -52.073174         -21.524391
    0.098719         -0.10868         0.08885          -5.54878         -45.243904         -24.054878
    0.049874         -0.086163         0.058384          2.5         -39.146343         -26.554878
    0.018024         -0.106821         0.101004          7.957317         -30.182928         -28.506098
    0.119693         -0.361629         0.419475          -3.353659         -9.817074         -19.207317
    -0.030027         -0.266061         0.15101          -5.670732         10.97561         -4.573171
    -0.091209         0.03305         -0.130168          -7.530488         5.121951         1.707317
    -0.131756         0.13894         -0.318979          -19.969513         10.670732         0.70122
    -0.029429         0.180683         -0.238581          -1.554878         5.914634         -4.939024
    -0.050691         0.057242         -0.123873          0.396341         2.865854         -5.060976
    -0.017311         -0.065144         -0.03152          -6.52439         -1.615854         -5.914634
    -0.007403         -0.092936         0.035721          -0.640244         -0.640244         -4.481708
    -0.019399         -0.053255         0.014124          3.262195         -1.432927         0.182927
    -0.016105         0.004271         -0.020927          3.628049         -1.402439         1.097561
    -0.006048         0.043456         -0.021429          2.439024         -1.829268         0.792683
    0.002583         0.040624         -0.012847          -1.646342         -1.646342         0.030488
    -0.002035         0.02332         0.000074          -5.213415         -0.670732         -1.219512
    -0.004948         0.017875         0.00377          -9.02439         0         -1.737805
